account_number,Predicted Probability
105786,0.05442916982840962
105787,0.10468188112342919
105788,0.007112006270846877
105789,0.07495858306575837
105790,0.10247267402748624
105791,0.0739896496255508
105792,0.11180931087950839
105793,0.009716874558346312
105794,0.13264939789131266
105795,0.004274546198017668
105796,0.1577762029499894
105797,0.17232756084016945
105798,0.3305724424939465
105799,0.11088043808678016
105800,0.14070609111684287
105801,0.051691202595886145
105802,0.018435674863061795
105803,0.06274430791113751
105804,0.06370017219620061
105805,0.10314524227442501
105806,0.1965896259509713
105807,0.12542536500465473
105808,0.1489109748268232
105809,0.1627021458293171
105810,0.16158764513465013
105811,0.0928211301828237
105812,0.10029076979456629
105813,0.16484505245568468
105814,0.14871205812172458
105815,0.15055165510855958
105816,0.0785180111755182
105817,0.20340396929266005
105818,0.05520005988063408
105819,0.2359613585391118
105820,0.12610995262010055
105821,0.32141454807290293
105822,0.4789206440959364
105823,0.14550932053762666
105824,0.015905640336882708
105825,0.12765081962162525
105826,0.12880896157347774
105827,0.06713479926790746
105828,0.0026293974878580117
105829,0.014830589401075327
105830,0.2366222238208073
105831,0.1709888487719824
105832,0.07542169899150063
105833,0.29093541327666866
105834,0.06944864045669166
105835,0.002129098776528096
105836,0.09698567984361194
105837,0.032910378396850355
105838,0.073118080008616
105839,0.08498332982622728
105840,0.11357300007536705
105841,0.36774050478398584
105842,0.010526774295900387
105843,5.0334699103466045e-05
105844,0.006606904998150636
105845,0.04012980796455429
105846,0.1127254046782395
105847,0.015213334584957985
105848,0.04151325800814728
105849,0.3102922622315762
105850,0.22256330700144944
105851,0.005722377968363949
105852,0.11069620029923645
105853,0.1087777446737269
105854,0.8369563398704803
105855,0.1309386749312052
105856,0.06934333766230215
105857,0.4100703272987899
105858,0.012640770347062583
105859,0.38749565649691475
105860,0.24463628720415073
105861,0.006383838473337668
105862,0.057656443770241116
105863,0.621036444051661
105864,0.20686072521222235
105865,0.24112877095900342
105866,0.2922946566378537
105867,0.3312636340755429
105868,0.1279334296365045
105869,0.24334879477175259
105870,0.04776454076004601
105871,0.020647368844534605
105872,0.26060575006158926
105873,0.16209213590680752
105874,0.014826105238753667
105875,0.00827212653348135
105876,0.06079921224432667
105877,0.11563895993233757
105878,0.17261935207141357
105879,0.3404897800824728
105880,0.012021139477850367
105881,0.21862188360567378
105882,0.09113997518458176
105883,0.23437748991149154
105884,0.018063901110312253
105885,0.38453877550388593
105886,0.21415825262513952
105887,0.1381509248251552
105888,0.012646992703782028
105889,0.09251804186721328
105890,0.23495596583358672
105891,0.4743520435067584
105892,0.007961250527512813
105893,0.19458231456458605
105894,0.4369755022395882
105895,0.04046116445451727
105896,0.0877529348299923
105897,0.036539197877092706
105898,0.15170415748654764
105899,0.054066168584461644
105900,0.1344246275371536
105901,0.249468114743479
105902,0.011137812299003054
105903,0.0010114964289469688
105904,0.012361535578308113
105905,0.07426423921915844
105906,0.02386282392462356
105907,0.6429863059469071
105908,0.16262065527731637
105909,0.011562819714479285
105910,0.6841572240777629
105911,0.18292953766519415
105912,0.05936798849176535
105913,0.6322275329091023
105914,0.19554550044976485
105915,0.11096862601961416
105916,0.3444176083186387
105917,0.16416599925796596
105918,0.04889219902349569
105919,0.2891665376767768
105920,0.10509274459580761
105921,0.47001541208338943
105922,0.13196685028492766
105923,0.0195980020840412
105924,0.12445663253325286
105925,0.03764443846706095
105926,0.07901714535177248
105927,0.2721932488798797
105928,0.003782043633139434
105929,0.05526927750271158
105930,0.06811643998511001
105931,0.12051973930499736
105932,0.1168278353994204
105933,0.1500719525231225
105934,0.12755170548287878
105935,0.5826270365906847
105936,0.06371683203980906
105937,0.0569402004738175
105938,0.06541352894495742
105939,0.18837084100309676
105940,0.07595520754999228
105941,0.31768324993736796
105942,0.07220001035399562
105943,0.021745997391743026
105944,0.31366397337846413
105945,0.03699555764258236
105946,0.07098566989600276
105947,0.03238636923594495
105948,0.8533409559643609
105949,0.13328375296119718
105950,0.017723616588607643
105951,0.10414701769459507
105952,0.072822659441292
105953,0.1485252096708819
105954,0.07390247079957617
105955,0.5568816988918955
105956,0.013917413516591929
105957,0.11148106192874885
105958,0.10165109270241302
105959,0.020342099859645885
105960,0.041268407163758083
105961,0.027847811561478242
105962,0.4814419064623608
105963,0.10681661271473522
105964,0.10117942123265075
105965,0.013933743579318557
105966,0.05911740556802456
105967,0.09637672588713893
105968,0.04850591510352622
105969,0.0967315786703637
105970,0.2346031565806568
105971,0.5094849871533875
105972,0.06356280679265154
105973,0.1896013067901704
105974,0.03192896495498916
105975,0.007740366046518188
105976,0.07978333725520073
105977,0.06776825107438213
105978,0.0747973298623264
105979,0.32638338274237527
105980,0.052824264381559835
105981,0.08884948315173571
105982,0.0779181833476779
105983,0.09979254202309985
105984,0.3239331583844182
105985,0.04809394188913315
105986,0.033267530798853424
105987,0.05728284755878105
105988,0.1620123550558138
105989,0.11543595409150603
105990,0.005072802947890376
105991,0.1911941589747825
105992,0.7777833130051981
105993,0.4690607673196377
105994,0.15137141454801478
105995,0.014716468644130603
105996,0.07223016154647868
105997,0.16689843270286997
105998,0.09289985124682648
105999,0.1134163532878836
106000,0.0635311640436294
106001,0.10350080517385825
106002,0.17199999407333277
106003,0.4190770925222384
106004,0.013269788013534388
106005,0.14993897017373034
106006,0.0350445249435329
106007,0.018295177092541096
106008,0.11148773446340177
106009,0.14282602393983557
106010,0.30697060550752603
106011,0.015828915971436746
106012,0.07265325735057247
106013,0.23816023838358474
106014,0.5778082749711072
106015,0.7515705285909462
106016,0.25872533687716526
106017,0.029115950570446872
106018,0.3288822707065014
106019,0.6459655942628554
106020,0.021335338016620516
106021,0.0085696259838557
106022,0.08838626025519053
106023,0.06072652278948587
106024,0.34525844070557776
106025,0.05324585775427842
106026,0.10253118040475102
106027,0.01435204760527873
106028,0.3358393002191107
106029,0.08552899488892425
106030,0.3322016746484161
106031,0.28908493704370813
106032,0.5767226267489105
106033,0.022250494967327176
106034,0.0743477664467421
106035,0.16113266550192507
106036,0.04180971074894243
106037,0.030197166160996675
106038,0.02808389579354358
106039,0.10335854759519872
106040,0.2690606207492755
106041,0.798651773949836
106042,0.04555693735362523
106043,0.7904806036670808
106044,0.1465743772251406
106045,0.04614471501061811
106046,0.07554061926043866
106047,0.014715875363762286
106048,0.029002975028332566
106049,0.03561015479660721
106050,0.027926962547779315
106051,0.01691921059235481
106052,0.16638557610886429
106053,0.04151168917137812
106054,0.0683269163096024
106055,0.11054936169278753
106056,0.02336948892384999
106057,0.05297525067042555
106058,0.17741008742241407
106059,0.24744395713403566
106060,0.08188182404089969
106061,0.07701396135565876
106062,0.052320864584167535
106063,0.0759709493227412
106064,0.07242401177882422
106065,0.5382152109814885
106066,0.2562433383426829
106067,0.4420472927889256
106068,0.12033929740952781
106069,0.09019144117343691
106070,0.9820759132413667
106071,0.22290201185301245
106072,0.044433717286970834
106073,0.0709361650414967
106074,0.036267480739810114
106075,0.07114905925750924
106076,0.17273485619428072
106077,0.0651914141922866
106078,0.1470055787187807
106079,0.01048776648219418
106080,0.5000620309661767
106081,0.04420311244796352
106082,0.05313521084808335
106083,0.15313748836418384
106084,0.0377136525644683
106085,0.373503715961046
106086,0.8520842465748646
106087,0.04999180032988474
106088,0.05150282756087196
106089,0.0507287872835631
106090,0.017852954722001605
106091,0.15337789851050374
106092,0.2963171775623258
106093,0.012793088761091111
106094,0.5250338276898071
106095,0.001017271502561588
106096,0.0007501810742485565
106097,0.11860720134514376
106098,0.9457586357938369
106099,0.004157282249052771
106100,0.7093991499793482
106101,0.21727641804715417
106102,0.12210099838857928
106103,0.04288491981830917
106104,0.007229046900610476
106105,0.2191003914724666
106106,0.03722616669308952
106107,0.018570995110162365
106108,0.012622868715646027
106109,0.16048424641697426
106110,0.15816985530737598
106111,0.07338238889505425
106112,0.021231564924689004
106113,0.21081038166091465
106114,0.1527531144575603
106115,0.02748770669691502
106116,0.19054428426425635
106117,0.08044761921826041
106118,0.006837095578282624
106119,0.06951370991774745
106120,0.108655244952529
106121,0.037504075377277346
106122,0.25169692578699965
106123,0.11834184367140826
106124,0.233159185548253
106125,0.04853594496056001
106126,0.04545879111443152
106127,0.17571097963935764
106128,0.13299985067175632
106129,0.2173586670490686
106130,0.19410196340345495
106131,0.48952041571871413
106132,0.21865246435464217
106133,0.10214821606248801
106134,0.1581727409906302
106135,0.04223661637359634
106136,0.0832559786500124
106137,0.021470920084977613
106138,0.023384109998837693
106139,0.7004100503115981
106140,0.14435716028582932
106141,0.02955483447058081
106142,0.019247788877610715
106143,0.054675140645174994
106144,0.019643519258209938
106145,0.018024426954565995
106146,0.020374961906107842
106147,0.10108618180842453
106148,0.10202725567099268
106149,0.10549628828140911
106150,0.056775121078125476
106151,0.2915407617694984
106152,0.031760217245559205
106153,0.2602722883854385
106154,0.01929668953756358
106155,0.03283666334804644
106156,0.7325565218204864
106157,0.4853805833482478
106158,0.1507444541806061
106159,0.03818175033716691
106160,0.13853655076774327
106161,0.3135053578343382
106162,0.19424031796910407
106163,0.00665560315545433
106164,0.05403888211907942
106165,0.19733941679687778
106166,0.0008549425840564558
106167,0.10918825672627228
106168,0.12558580627238192
106169,0.04569357295468885
106170,0.107199798936314
106171,0.04030703460109244
106172,0.17989385681363515
106173,0.12081210873560103
106174,0.024281628673071893
106175,0.04804472946936985
106176,0.16249531971655232
106177,0.06818583178280044
106178,0.040041689132693035
106179,0.01592506037665873
106180,0.13534355931731346
106181,0.06934405832973463
106182,0.22697864603233833
106183,0.36008909140698275
106184,0.2503011688706627
106185,0.035371871888259285
106186,0.10489253945861071
106187,0.027405579883721245
106188,0.2454505963311637
106189,0.15516736879996976
106190,0.08786895441446631
106191,0.011454779803458276
106192,0.1613849292425103
106193,0.8754613481576922
106194,0.012744014120731492
106195,0.017474756686194755
106196,0.14302729726838975
106197,0.03549127438135156
106198,0.06548333730601466
106199,0.027822580669737657
106200,0.06857287918106678
106201,0.11675194302193777
106202,0.2691846752992847
106203,0.28459838757758055
106204,0.07602692238062603
106205,0.039487802011374015
106206,0.09533848866009553
106207,0.06327225354344646
106208,0.09940074742889217
106209,0.16519908795911475
106210,0.22156228641885678
106211,0.06949729551534457
106212,0.22171528591147274
106213,0.3319602040741489
106214,0.05437588009233722
106215,0.0432381057205103
106216,0.459669852960852
106217,0.6123074727830324
106218,0.0034897533099137656
106219,0.023839143756865962
106220,0.11319605413032088
106221,0.08692275410152753
106222,0.057712512454475375
106223,0.06364882496170175
106224,0.0754433089299546
106225,0.02749828257689221
106226,0.02338626073925185
106227,0.05324441414009218
106228,0.09924223011181929
106229,0.002162081487017136
106230,0.28812014061999014
106231,0.037805350899484134
106232,0.06162289549092823
106233,0.1577255580459573
106234,0.3636699208059902
106235,0.11165627281622055
106236,0.41370906508100963
106237,0.20766555857639057
106238,0.07682120742007902
106239,0.5347576097048027
106240,0.024076323710074697
106241,0.01719280502350745
106242,0.0816742561319559
106243,0.016917487350227554
106244,0.3416115400446811
106245,0.3397176724222168
106246,0.31068997307612106
106247,0.4948576312620385
106248,0.10330159714762167
106249,0.2575421157105084
106250,0.2892934166177322
106251,0.28171577670142667
106252,0.28689389408775146
106253,0.16294030760217362
106254,0.12335589882633095
106255,0.017285465254975707
106256,0.8103113152572244
106257,0.0892205117658963
106258,0.33697133556308767
106259,0.06889692181447156
106260,0.014960066596735993
106261,0.060648822725961914
106262,0.06152855245231173
106263,0.04308235270564615
106264,0.16424853495817032
106265,0.1761788256606989
106266,0.040369423169661994
106267,0.23630763703259056
106268,0.049556643156963696
106269,0.3326303884652872
106270,0.02331656371167595
106271,0.8521989498594856
106272,0.02486337164454381
106273,0.08350029998795097
106274,0.04833711698877402
106275,0.0716413168459254
106276,0.10439795935393642
106277,0.023184981212544916
106278,0.14194911083839942
106279,0.17123674467176905
106280,0.6995580611244424
106281,0.04167044819234571
106282,0.1569852737978349
106283,0.013303120217638716
106284,0.08647881115596988
106285,0.0751971027536693
106286,0.21628913801496388
106287,0.049662584412195454
106288,0.08843727858611276
106289,0.017169260828921482
106290,0.10426050323947807
106291,0.03702135801215239
106292,0.1136782869430557
106293,0.228914067156927
106294,0.29192612199772255
106295,0.04555403753167572
106296,0.31910307693888124
106297,0.37395255965480934
106298,0.5555037573406653
106299,0.05907896232664483
106300,0.004771060869637617
106301,0.01921940447683695
106302,0.06371149491942137
106303,0.2034639862508279
106304,0.10207574970991266
106305,0.4209646036690329
106306,0.07787656257957055
106307,0.029807988270827115
106308,0.01494849689444793
106309,0.12282159028910868
106310,0.02914674910355922
106311,0.3069449129994542
106312,0.34363152725570206
106313,0.02493998734522488
106314,0.0017259547547220132
106315,0.059220552472622597
106316,0.10256945449676512
106317,0.09224376023615993
106318,0.08026562690682852
106319,0.10808186809333317
106320,0.22248456343793105
106321,0.22426708608282891
106322,0.31579752993548593
106323,0.34829284716897996
106324,0.5577051024917856
106325,0.06673699764253987
106326,0.15876334946526569
106327,0.06364615721133547
106328,0.055573172518273165
106329,0.20046354606371292
106330,0.33305627100343277
106331,0.1563056021962524
106332,0.08604900645459836
106333,0.030459850562995792
106334,0.013350182894410504
106335,0.12245461144945803
106336,0.0036083707505770437
106337,0.013582065154463667
106338,0.06511973685459077
106339,0.028594977222476968
106340,0.05321456661441562
106341,0.00445556760577169
106342,0.2571512124161966
106343,0.14986293174940118
106344,0.07557618115750188
106345,0.09406926578675848
106346,0.013431283242411649
106347,0.14172767579474257
106348,0.6831832274750234
106349,0.09121137326501096
106350,0.10205689762409809
106351,0.5252480836953616
106352,0.17003983170307038
106353,0.20276946144494998
106354,0.008986785770379962
106355,0.3717449987409325
106356,0.6373212809074548
106357,0.27159386897867427
106358,0.004745919792075203
106359,0.05637408373804596
106360,0.004324025934152717
106361,0.05600225957403032
106362,0.015216635978626004
106363,0.13092506755503808
106364,0.35270039827992894
106365,0.9580246003993471
106366,0.02811560704496932
106367,0.2403553576836199
106368,0.1146231020987526
106369,0.0644016534595991
106370,0.1242578320446584
106371,0.11937824471063942
106372,0.11258589834624613
106373,0.013536845332284908
106374,0.08636255463989291
106375,0.4081379969755328
106376,0.05647658317510253
106377,0.15150288914228685
106378,0.10256371283476412
106379,0.297563483661564
106380,0.5777196122880585
106381,0.4810017750104802
106382,0.07519907827309753
106383,0.253756107574816
106384,0.10840857326049909
106385,0.0036985318821888247
106386,0.079243404380013
106387,5.526494957691098e-07
106388,0.36003230702540373
106389,0.1774136139738749
106390,0.11642890019386641
106391,0.7552072631719038
106392,0.09244309763689147
106393,0.26365722490692745
106394,0.015397336055261486
106395,0.028804518626475137
106396,0.12072494028984818
106397,0.14956348180754142
106398,0.029098819501626495
106399,0.03418503240403733
106400,0.09137904648951131
106401,0.05034017176461125
106402,0.2532454658589543
106403,0.2658397488719701
106404,0.050575213868314255
106405,0.2098417989574039
106406,0.07173796408975915
106407,0.15949026948682138
106408,0.038189975026295946
106409,0.09329111837268919
106410,0.08264096748369604
106411,0.26121102814681213
106412,0.17783790286046278
106413,0.025879588850177472
106414,0.0780638757320842
106415,0.057866518900419855
106416,0.0525786065644724
106417,0.05607917164853241
106418,0.022053979019673226
106419,0.02169045102880328
106420,0.033731995744925906
106421,0.011936863391155895
106422,0.13443093819510135
106423,0.7923190924147239
106424,0.6087044721492142
106425,0.06169953967000457
106426,0.05588084334138541
106427,0.21025657884835794
106428,0.027865060407409364
106429,0.09294574036954042
106430,0.47550985414209723
106431,0.19765019257602343
106432,0.5456394828309651
106433,0.06409137430340273
106434,0.156523179152239
106435,0.08776477136819971
106436,0.11408366914779614
106437,0.29936709427225494
106438,0.11381680762807343
106439,0.061712543571535716
106440,0.17240907447547937
106441,0.2917455617704437
106442,0.7195053054053019
106443,0.1388674162177467
106444,0.21854121076500935
106445,0.0010342232997469288
106446,0.3070782079096131
106447,0.08147235674362835
106448,0.0678275960616497
106449,0.31733997362780386
106450,0.4458421561639113
106451,0.020484266113234926
106452,0.4780433937793578
106453,0.6931690780077352
106454,0.14052824969946076
106455,0.018074991292397674
106456,0.325350033571325
106457,0.07102815799627382
106458,0.20750944531329812
106459,0.16622444000928766
106460,0.006652845842485246
106461,0.0039721800310438555
106462,0.1440416285306405
106463,0.35584855449739083
106464,0.010782836364298123
106465,0.01821618676711927
106466,0.19203496386048946
106467,0.5969534250895248
106468,0.08175483565785573
106469,0.8913535232690687
106470,0.03085704018744173
106471,0.06566145720708723
106472,0.09514193302540765
106473,0.1992505838606985
106474,0.0745452172055342
106475,0.4453474540413044
106476,0.1974836491832672
106477,0.09600180909289949
106478,0.051158661379597105
106479,0.33553054117967157
106480,0.35101215897194604
106481,0.6109655342502537
106482,0.24352609774126338
106483,0.2170651373411094
106484,0.019862932552684447
106485,0.12581667846772837
106486,0.12047913547947589
106487,0.14273114855058575
106488,0.11553239174852742
106489,0.08852061455858541
106490,0.017245349302159537
106491,0.0027979606167534738
106492,0.015428043413861446
106493,0.07682493627886904
106494,0.023000084795849376
106495,0.2646270531858999
106496,0.017527754489847343
106497,0.21908128087842105
106498,0.013506157062743334
106499,0.5250407525968582
106500,0.03508259085207407
106501,0.12203293466079487
106502,0.004126694542252115
106503,0.12418380337170061
106504,0.07666824495676763
106505,0.011377103986134438
106506,0.030868963024473547
106507,0.07459984958201175
106508,0.03378119313965235
106509,0.008025620843954185
106510,0.08570108957470866
106511,0.007575075912833617
106512,0.04518565781312388
106513,0.10943200570737732
106514,0.005271612817555363
106515,0.0030187986759391133
106516,0.1996783615282555
106517,0.09426284715836017
106518,0.16562425763758515
106519,0.27157448173088833
106520,0.0313336478612098
106521,0.2315309206884044
106522,0.010903118815087712
106523,0.16952447584496594
106524,0.07626431948681599
106525,0.002286159208932918
106526,0.06457769439857426
106527,0.07247989909530239
106528,0.08623990284605336
106529,0.013943762877022564
106530,0.017585990733776674
106531,0.04211979137631318
106532,0.13193806294150473
106533,0.01808013209555774
106534,0.11332781247568598
106535,0.09178015768982352
106536,0.07939916889446251
106537,0.033186064542260925
106538,0.07311276653230976
106539,0.044560471816534136
106540,0.12373898330107899
106541,0.2043361547974381
106542,0.1161759780206157
106543,0.1706930031440911
106544,0.039304148958974515
106545,0.13272424700994773
106546,0.3571336673941802
106547,0.40111575094693136
106548,0.6560616941127594
106549,0.3528861833828309
106550,0.2301146076971538
106551,0.01183252302783096
106552,0.00481348420048867
106553,0.10233986299315187
106554,0.23187023394192596
106555,0.033847049077757874
106556,0.06702717685489863
106557,0.05582947234681915
106558,0.06209738294909488
106559,0.06925682147421151
106560,0.5410663580294346
106561,0.24197547639204875
106562,0.14779093981744135
106563,0.1560604677291485
106564,0.4358547988888352
106565,0.1174586705100789
106566,0.05366703444603192
106567,0.047102802290508894
106568,0.06414812379135476
106569,0.06853158642469724
106570,0.042120045959442166
106571,0.03140117528813132
106572,0.46971999935286896
106573,0.12712565007429596
106574,0.15358420649663904
106575,0.022703534012801844
106576,0.41644491002151285
106577,0.9040450630511017
106578,0.3049210057743438
106579,0.14002748528354134
106580,0.08253172704509013
106581,0.051340163834125596
106582,0.06077631820319143
106583,0.09783952796472631
106584,0.007259987403490353
106585,0.5773749375546442
106586,0.09809950675136328
106587,0.05662325413980758
106588,0.005451639728495091
106589,0.001643485764903793
106590,0.186954981972797
106591,0.08413777840032739
106592,0.2610351586350329
106593,0.4339916464113834
106594,0.08248533980060864
106595,0.5205548447169044
106596,0.49696796536500826
106597,0.011808093887604855
106598,0.027794743408365293
106599,0.09025985986055089
106600,0.012875661564422594
106601,0.5960699834423474
106602,0.07793341033851958
106603,0.09193548448199684
106604,0.42882731532343327
106605,0.0763302635991559
106606,0.001327472527747607
106607,0.0367955360743941
106608,0.4999376713222801
106609,0.029550667918066188
106610,0.3315888247499376
106611,0.07018010813239008
106612,0.02805410012916778
106613,0.08892215365367251
106614,0.019614376003786987
106615,0.025565816520942655
106616,0.1634502082717916
106617,0.023830999784265627
106618,0.00583312415413061
106619,0.10788126892577611
106620,0.16644304208134067
106621,0.013390661171629122
106622,0.07146909570327073
106623,0.0658215874891011
106624,0.1812329013053835
106625,0.11808094649519596
106626,0.0768634245833619
106627,0.021893127841205524
106628,0.24811719875636323
106629,0.05894011729435602
106630,0.06371179244766537
106631,0.06600030576978243
106632,0.17733891438400967
106633,0.10298665875750097
106634,0.01364040092335253
106635,0.11001269181033844
106636,0.1174768412616876
106637,0.08583690895492997
106638,0.022341041827830515
106639,0.12868312976062166
106640,0.012837400980795766
106641,0.47926786544623146
106642,0.04734675377116838
106643,0.013698936921220284
106644,0.40926747335687996
106645,0.07180490364697446
106646,0.40301598572222674
106647,0.3787641141841458
106648,0.008185101292687761
106649,0.1153706115870925
106650,0.11883840264409123
106651,0.5307724882682094
106652,0.05569989793888229
106653,0.04510635924382149
106654,0.03439787946164629
106655,0.14740420981706973
106656,0.255105984559061
106657,0.32651284353359944
106658,0.19439287578806652
106659,0.08953145427397037
106660,0.010103490475736901
106661,0.1620469780593845
106662,0.03770596181337286
106663,0.11715159165949639
106664,0.009224795860453178
106665,0.13695046824738194
106666,0.24506228804351013
106667,0.11405930608199999
106668,0.10950700220296153
106669,0.04051005374877227
106670,0.05242165327099403
106671,0.06366540598740848
106672,0.08358589194754518
106673,0.1203484774205291
106674,0.0045254431982628684
106675,0.1842130947662891
106676,0.05978186157163502
106677,0.1055991372319894
106678,0.09342613314637002
106679,0.012406886147610055
106680,0.0027912563458092855
106681,0.10825361390539055
106682,0.09458113019387743
106683,0.05375123065606371
106684,0.06291837547075026
106685,0.4574582999633824
106686,0.05842658457800043
106687,0.21932602337055063
106688,0.005030791022077446
106689,0.11212390534300591
106690,0.6977907471900348
106691,0.2036400653609916
106692,0.7376628186956549
106693,0.01087304426004545
106694,0.07171553724606988
106695,0.00661801200805704
106696,0.01430096284714349
106697,0.018060950420395176
106698,0.015177169757769705
106699,0.015135931349552746
106700,0.1518884725267084
106701,0.061486593043593774
106702,0.04102080679595655
106703,0.006976462415407817
106704,0.07064953469679398
106705,0.003879666356520725
106706,0.0099708952061301
106707,0.20429604391559164
106708,0.032436358103732674
106709,0.05492700907966336
106710,0.3156803280951579
106711,0.08387552130840732
106712,0.2272801364397723
106713,0.274871373189266
106714,0.032643058019982435
106715,0.04510555978423243
106716,0.9282805422304693
106717,0.2916149655123378
106718,0.6323735598716965
106719,0.3379889909806708
106720,0.1551715591830991
106721,0.1719778399065734
106722,0.07991460731092727
106723,0.034652618945168794
106724,0.03570665267923163
106725,0.2028022393101037
106726,0.020477648554566196
106727,0.060063481207118914
106728,0.2540033477499836
106729,0.43664923893413743
106730,0.08671742700480338
106731,0.2879869458560718
106732,0.06936962769259594
106733,0.6548394113291208
106734,0.06523146706959765
106735,0.008432658314322267
106736,0.405696802475196
106737,0.0181365899901152
106738,0.05055755178348317
106739,0.5928453878637869
106740,0.26075967614346146
106741,0.00551467032399932
106742,0.0910148715475681
106743,0.020812406074190524
106744,0.19142513871876154
106745,0.11090137914992873
106746,0.0253083241706128
106747,0.08834151844208836
106748,0.21459951059147708
106749,0.05330079896974994
106750,0.016244057455338943
106751,0.032654061171366204
106752,0.028929554565812705
106753,0.05574128573527901
106754,0.4791942340802798
106755,0.38341875534411735
106756,0.08250218105711651
106757,0.117309596464566
106758,0.527405805670757
106759,0.1316225777358917
106760,0.19183533718699677
106761,0.06858394648550101
106762,0.08056117423358856
106763,0.00481748726505786
106764,0.7133842603069468
106765,0.07918494147468563
106766,0.43784488717560055
106767,0.0772044518928988
106768,0.4389936928767298
106769,0.028598170207563223
106770,0.16236065770674665
106771,0.04294921403800045
106772,0.41057223688390826
106773,0.5324362914152636
106774,0.6563246726622957
106775,0.5862704465845472
106776,0.04774572358719388
106777,0.12830717515470763
106778,0.1940304056935437
106779,0.15627285235208324
106780,0.10557740382022653
106781,0.07196929544510924
106782,0.3019666161949922
106783,0.062111991782545006
106784,0.011828887920150393
106785,0.2853974832435954
106786,0.05755982716611413
106787,0.0468674654698433
106788,0.8319437082076194
106789,0.025049608385290415
106790,0.09177719795344912
106791,0.14654850102060754
106792,0.10893126013503115
106793,0.031620437047280826
106794,0.2858367086086949
106795,0.009993558010218933
106796,0.15788451721486152
106797,0.05491292422281356
106798,0.1498941033986481
106799,0.052667353186473025
106800,0.26691083000644095
106801,0.014755539701968662
106802,0.28844585052858485
106803,0.01104074566355559
106804,0.031317333949028144
106805,0.016827174302780804
106806,0.39789088318732035
106807,0.05916589988765923
106808,0.21697184017482649
106809,0.028030153552500787
106810,0.09222141718785633
106811,0.49146044235771674
106812,0.37257829948837917
106813,0.5742485859469568
106814,0.10811508092300551
106815,0.16906734889720249
106816,0.13232704073806043
106817,0.03034972121023766
106818,0.014218207856835427
106819,0.01311664104229334
106820,0.07246655450971994
106821,0.03320917385520479
106822,0.21106511447290668
106823,0.43387701768746817
106824,0.1477173922046427
106825,0.012716851654675806
106826,0.2322280358355716
106827,0.6299895553919486
106828,0.4855385822048951
106829,0.012669838452285743
106830,0.006872500298332813
106831,0.09182860100899111
106832,0.02302917172906003
106833,0.05517803179677016
106834,0.15978584926145997
106835,0.062298835396756305
106836,0.0200176453019225
106837,0.07570476911840784
106838,0.08186616285592753
106839,0.44156599228575455
106840,0.08597059219900283
106841,0.27349564301399065
106842,0.06558362613968656
106843,0.07005154818044593
106844,0.20418045051778871
106845,0.030821177253763744
106846,0.057414537925760685
106847,0.02094932939539279
106848,0.05693654478019591
106849,0.06682252960409144
106850,0.4850597207369552
106851,0.09127433531714586
106852,0.02197795217863351
106853,0.037191318181026924
106854,0.3699088496517538
106855,0.013334571853400713
106856,0.7026430536648764
106857,0.021114798716026274
106858,0.15479464989123096
106859,0.03863652652509971
106860,0.02758522416699429
106861,0.18804399784468417
106862,0.1544157736565512
106863,0.044962378701532156
106864,0.05256279094065812
106865,0.022270999156534684
106866,0.4835938772380268
106867,0.015397447484346424
106868,0.07438566036318764
106869,0.0017587912570230927
106870,0.12509863043962752
106871,0.2621488509586575
106872,0.17291436229822035
106873,0.14698572666668291
106874,0.025000409617224863
106875,0.2693069660332331
106876,0.3830036273496872
106877,0.0062047652080294
106878,0.08878288158864182
106879,0.3120610335078482
106880,0.07512027129656576
106881,0.28103452178660165
106882,0.648497424269489
106883,0.1976159783038979
106884,0.006517384974484409
106885,0.012979942767231347
106886,0.13692742485415108
106887,0.05271567209858432
106888,0.017871064235487816
106889,0.2544748189700666
106890,0.018580503286435467
106891,0.35146567371708104
106892,0.12066883353545103
106893,0.7240266832639569
106894,0.10739449238202245
106895,0.13788605409450427
106896,0.18086611463831911
106897,0.34676057074391486
106898,0.17575004856240628
106899,0.0003108512509212194
106900,0.062411209162326065
106901,0.27229800228905293
106902,0.1452352301256807
106903,0.011664791837913484
106904,0.5372486185661136
106905,0.8362888837336878
106906,0.02968966340891426
106907,0.03049717597208919
106908,0.12414638177516181
106909,0.023992159937808705
106910,0.021661513607568895
106911,0.030372504350176195
106912,0.5655001139458387
106913,0.38168462504050577
106914,0.01296021950459788
106915,0.125581717463523
106916,0.019342453110024506
106917,0.0783562411503648
106918,0.18044052502795355
106919,0.26670278561973565
106920,0.0767847944820438
106921,0.5864923355085709
106922,0.15831977219445978
106923,0.04370107846286314
106924,0.061815633558170685
106925,0.007897785855618462
106926,0.24452694416849893
106927,0.1419360078787179
106928,0.02785284041255746
106929,0.11756310969951864
106930,0.1382114212008878
106931,0.017147293042107204
106932,0.11450402759967113
106933,0.49699136552817563
106934,0.2439328340992893
106935,0.195489110586027
106936,0.387054576331904
106937,0.038961449404261835
106938,0.8098854756950515
106939,0.5848959496661502
106940,0.306515083294353
106941,0.05116718713704032
106942,0.04572928420513078
106943,0.13664448379170682
106944,0.02578192262545371
106945,0.2875827206459171
106946,0.026013903048987545
106947,0.014181026172000281
106948,0.13841890970407372
106949,0.02476408054621009
106950,0.009414220412625884
106951,0.2285843582001985
